a0_sys_0,a0_sys_1,a0_sys_10,a0_sys_11,a0_sys_12,a0_sys_2,a0_sys_3,a0_sys_4,a0_sys_5,a0_sys_6,a0_sys_7,a0_sys_8,a0_sys_9,acos2_sys_0,acos2_sys_1,acos2_sys_10,acos2_sys_11,acos2_sys_12,acos2_sys_2,acos2_sys_3,acos2_sys_4,acos2_sys_5,acos2_sys_6,acos2_sys_7,acos2_sys_8,acos2_sys_9,acos_sys_0,acos_sys_1,acos_sys_10,acos_sys_11,acos_sys_12,acos_sys_2,acos_sys_3,acos_sys_4,acos_sys_5,acos_sys_6,acos_sys_7,acos_sys_8,acos_sys_9,pt2_bin,q2_bin,x_bin,z_bin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0
15051.7822265625,1267.1051025390625,0.0,5.372159004211426,62.668758392333984,65.3966064453125,3443.38720703125,795.6168823242188,2411.386962890625,619.8657836914062,1970.9190673828125,693.725341796875,752.3299560546875,0.0007729330682195723,0.00022614722547587007,0.0,0.00022977215121500194,0.00012074181722709909,4.8451311158714816e-05,0.0007666972232982516,0.0001098391367122531,0.0002298803738085553,0.0006016403203830123,0.00022812923998571932,0.00046238358481787145,0.0003183273656759411,0.0016510094283148646,0.0009055595728568733,0.0,8.464448910672218e-05,0.00028683189884759486,7.068723061820492e-05,0.0028729871846735477,0.00039409531746059656,0.00024424612638540566,0.002611437113955617,0.0013445010408759117,0.0008440972305834293,0.0007622599368914962,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1
8746.5068359375,3278.467041015625,27079.087890625,720.20654296875,327.5189514160156,932.5414428710938,26665.7421875,589.4461059570312,5008.6728515625,6321.08349609375,5585.8212890625,6196.73486328125,11644.236328125,0.020388681441545486,0.006947516929358244,0.074571393430233,0.0002507812750991434,0.0009679155191406608,0.002758246613666415,0.037724800407886505,0.0023927632719278336,0.008146285079419613,0.018627513200044632,0.00917811505496502,0.017704468220472336,0.037076760083436966,0.06663626432418823,0.025565652176737785,0.2766703963279724,0.005616151262074709,0.002734462497755885,0.008132828399538994,0.15991181135177612,0.005427888128906488,0.028841214254498482,0.05705568194389343,0.03335518389940262,0.052595458924770355,0.11139543354511261,0,0,0,2
4940.0849609375,322.3509826660156,0.0,2.2957592010498047,10.831562995910645,6.419963359832764,1914.9532470703125,233.7999725341797,869.24609375,418.0907287597656,882.361083984375,539.22265625,200.78805541992188,0.0012129002716392279,0.0005624914192594588,0.0,0.0007299068965949118,6.0031339671695605e-05,0.00036577763967216015,0.0019805259071290493,0.00034352007787674665,0.00013176561333239079,0.002379003446549177,0.0006776798982173204,0.0003174459852743894,0.0007438898901455104,0.001354182604700327,0.00013374332047533244,0.0,0.00029587725293822587,0.00033838942181319,0.0003625504905357957,0.0029237971175462008,0.0001116567145800218,0.00024011125788092613,0.003581480123102665,9.372870408697054e-05,0.0008831106824800372,0.00177157879807055,1,0,0,2
2520.717041015625,194.06570434570312,0.0,1.8199399709701538,6.892292499542236,9.381867408752441,1207.935791015625,134.8874969482422,461.7093200683594,140.78086853027344,423.71343994140625,368.4346923828125,98.02753448486328,0.0012498149881139398,0.0007228230824694037,0.0,0.001675936277024448,0.00011548052134457976,0.0003716843784786761,0.0018025452736765146,0.000346991466358304,0.00022017023002263159,9.96747039607726e-05,0.00044276489643380046,0.0007859979523345828,0.0003924975753761828,0.001127459341660142,0.0008404785185121,0.0,6.282197136897594e-05,5.7494675274938345e-05,0.0004918990307487547,0.003600688884034753,0.000394524511648342,0.00013644831778947264,0.0009655227186158299,0.000560225045774132,8.872166654327884e-05,0.0006027816561982036,2,0,0,2
1031.4029541015625,74.02877807617188,0.0,1.236426830291748,0.6053698062896729,5.640313148498535,358.571533203125,58.24811553955078,169.39109802246094,39.71928405761719,158.6320037841797,167.0730743408203,33.02423858642578,0.0005792282172478735,0.0006027317140251398,0.0,0.004064708016812801,0.0004463142540771514,0.00022022714256308973,0.0028913056012243032,0.00040457359864376485,0.0003726370632648468,0.001329990802332759,0.0005424561677500606,0.0011520134285092354,0.0002960250712931156,0.0009601151687093079,0.0008938059327192605,0.0,0.00029257099959068,0.00012966996291652322,0.00026326041552238166,0.0038079654332250357,0.000527827360201627,8.828089630696923e-05,0.0008577845874242485,0.00012516879360191524,0.001192011870443821,0.0009587961831130087,3,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,2
4026.763916015625,259.59246826171875,2032.0267333984375,58.452579498291016,1.9473977088928223,4.211659908294678,5467.1796875,219.8622589111328,963.9872436523438,234.5655975341797,2023.1580810546875,530.7982788085938,466.5783386230469,0.009744533337652683,0.002911625662818551,0.0319380909204483,0.003935731947422028,0.0003903734323102981,0.00014036054199095815,0.0526273176074028,0.0025646486319601536,0.004457932896912098,0.022087205201387405,0.009962858632206917,0.00977280642837286,0.0068310401402413845,2.9736032303162574e-08,3.387525282505521e-08,1.7133342522512862e-09,2.9901926268394163e-08,2.7339021713146394e-08,4.858661029061295e-08,2.8133587903766966e-08,2.111115726677326e-08,4.3831889229295484e-08,2.566477341758855e-08,5.6748671539708084e-08,2.914035768242229e-08,2.2479357042470838e-08,0,0,0,3
2562.79248046875,121.6261215209961,4492.36083984375,20.632537841796875,15.57559871673584,8.867772102355957,687.885986328125,94.55036163330078,470.0447998046875,442.56060791015625,534.2631225585938,295.3216247558594,182.83621215820312,0.001849051914177835,0.00065412133699283,0.041772548109292984,0.0005340060451999307,4.5579407014884055e-05,0.0003413344675209373,0.004448494873940945,0.00018579662719275802,0.00014479309902526438,0.007463980000466108,0.0008872741600498557,0.0008645359193906188,0.001100802212022245,6.18101525518e-09,7.107045507659393e-11,0.12393879145383835,3.819689897710532e-09,7.342515484509704e-12,1.9552466590244677e-10,8.324406441939658e-11,1.048565412276048e-08,1.993676779221687e-09,3.6034697448172892e-09,4.800545294614267e-09,8.441584653517964e-10,6.543734443198446e-10,1,0,0,3
2050.869384765625,124.29234313964844,0.0,0.25088614225387573,1.9286190271377563,11.081599235534668,580.847900390625,89.90330505371094,388.68731689453125,267.0802001953125,404.471435546875,271.85845947265625,129.011474609375,0.0007758845458738506,0.0015279268845915794,0.0,0.0018815811490640044,0.00019699741096701473,7.634034409420565e-05,0.001300979871302843,0.0002361221268074587,0.0006450137007050216,0.000813468242995441,0.000853325123898685,0.0006889580981805921,0.00144697236828506,0.00042572227539494634,0.0014552323846146464,0.0,0.0002024606365012005,0.0004861139168497175,0.00015244567475747317,0.002559569664299488,0.00045750977005809546,0.000761594099458307,0.0036650574766099453,0.001095243962481618,0.0005297292955219746,0.0021996719297021627,2,0,0,3
1360.88330078125,93.26441192626953,0.0,4.233443260192871,0.8960153460502625,1.9730427265167236,463.1836242675781,70.03707122802734,254.37696838378906,119.66140747070312,250.09353637695312,215.4625244140625,100.7884292602539,0.001210578833706677,0.0009820677805691957,0.0,0.002361496677622199,0.00015771806647535414,0.0003965265932492912,0.001816587639041245,0.0007174286292865872,0.00045493809739127755,0.001740422216244042,0.001976656261831522,0.0014847590355202556,0.0006425176979973912,0.001485761720687151,0.0017656537238508463,0.0,0.00021281761291902512,0.0005347926053218544,6.0804482927778736e-05,0.002222242532297969,0.0010553270112723112,0.0007206090958788991,0.0016709197079762816,0.0009580017067492008,9.637604671297595e-05,0.0012111985124647617,3,0,0,3
824.154296875,56.51774215698242,0.0,0.4121040403842926,0.33776000142097473,2.7627391815185547,296.15277099609375,44.33489227294922,144.9863739013672,90.99199676513672,158.01097106933594,139.72047424316406,55.38890075683594,0.0023580354172736406,0.0006368125905282795,0.0,0.002650686539709568,0.00021333858603611588,0.00018628311227075756,0.001506862579844892,0.0006821203278377652,0.0008082336280494928,0.0016195704229176044,0.00042498871334828436,0.001122251502238214,0.0009456505649723113,0.0008903389680199325,0.0007408982492052019,0.0,2.6304551283828914e-06,0.00040547942626290023,0.00022521863866131753,0.0033844602294266224,0.0006887836498208344,0.0002986180770676583,0.0002582122397143394,0.0004861913912463933,0.0011080169351771474,0.0027071984950453043,4,0,0,3
486.2165222167969,27.491371154785156,0.0,0.5516356825828552,0.7342283725738525,2.6381938457489014,231.6223602294922,19.14946174621582,81.3366928100586,20.284597396850586,83.77999877929688,85.23051452636719,12.66792106628418,0.002479834482073784,0.0010591131867840886,0.0,0.0024367263540625572,8.176931441994384e-05,0.0006770208710804582,0.003412625752389431,0.00017342352657578886,0.0014470231253653765,0.0004017215396743268,0.0009104675846174359,0.00038679997669532895,0.0002716080052778125,0.0016576651250943542,0.0008950119372457266,0.0,9.586100350134075e-05,0.0003129898104816675,0.00039494677912443876,0.008835425600409508,0.0004788041114807129,0.0005581779987551272,0.0019120984943583608,0.0005351224099285901,0.0013911661226302385,0.001274006674066186,5,0,0,3
