a0_sys_sector,acos2_sys_sector,acos_sys_sector,pt2_bin,q2_bin,x_bin,z_bin
0.0,0.0,0.0,3,0,0,17
0.0,0.0,0.0,4,0,0,17
0.0,0.0,0.0,5,0,0,17
0.0,0.0,0.0,6,0,0,17
0.0,0.0,0.0,7,0,0,17
0.0,0.0,0.0,8,0,0,17
0.0,0.0,0.0,9,0,0,17
0.0,0.0,0.0,10,0,0,17
0.0,0.0,0.0,11,0,0,17
0.0,0.0,0.0,12,0,0,17
0.0,0.0,0.0,13,0,0,17
0.0,0.0,0.0,14,0,0,17
0.0,0.0,0.0,15,0,0,17
0.0,0.0,0.0,16,0,0,17
0.0,0.0,0.0,17,0,0,17
0.0,0.0,0.0,18,0,0,17
0.0,0.0,0.0,19,0,0,17
0.0,0.0,0.0,0,1,0,0
0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,2,1,0,0
0.0,0.0,0.0,3,1,0,0
0.0,0.0,0.0,4,1,0,0
0.0,0.0,0.0,5,1,0,0
0.0,0.0,0.0,6,1,0,0
0.0,0.0,0.0,7,1,0,0
0.0,0.0,0.0,8,1,0,0
0.0,0.0,0.0,9,1,0,0
0.0,0.0,0.0,10,1,0,0
0.0,0.0,0.0,11,1,0,0
0.0,0.0,0.0,12,1,0,0
0.0,0.0,0.0,13,1,0,0
0.0,0.0,0.0,14,1,0,0
0.0,0.0,0.0,15,1,0,0
0.0,0.0,0.0,16,1,0,0
0.0,0.0,0.0,17,1,0,0
0.0,0.0,0.0,18,1,0,0
0.0,0.0,0.0,19,1,0,0
1953.9554207321025,0.0,0.01124805329896176,0,1,0,1
692.6675577251409,0.02947273845143316,0.03225956402882358,1,1,0,1
99.05707844805582,0.03829809881232754,0.023772689409895322,2,1,0,1
49.77089699718927,0.2486027177118385,0.16487913284561503,3,1,0,1
0.0,0.0,0.0,4,1,0,1
0.0,0.0,0.0,5,1,0,1
0.0,0.0,0.0,6,1,0,1
0.0,0.0,0.0,7,1,0,1
0.0,0.0,0.0,8,1,0,1
0.0,0.0,0.0,9,1,0,1
0.0,0.0,0.0,10,1,0,1
0.0,0.0,0.0,11,1,0,1
0.0,0.0,0.0,12,1,0,1
0.0,0.0,0.0,13,1,0,1
0.0,0.0,0.0,14,1,0,1
0.0,0.0,0.0,15,1,0,1
0.0,0.0,0.0,16,1,0,1
0.0,0.0,0.0,17,1,0,1
0.0,0.0,0.0,18,1,0,1
0.0,0.0,0.0,19,1,0,1
815.7812059096522,0.015046269717787341,0.013730963974359217,0,1,0,2
510.9637697219692,0.0,0.018583949857539354,1,1,0,2
247.71133436044576,0.0,0.009678199245765715,2,1,0,2
127.34708738147576,0.022411886846427316,0.037779126309319996,3,1,0,2
68.19605756860015,0.02955426129550548,0.0424611200084292,4,1,0,2
40.74953772066244,0.013611250916205428,0.0,5,1,0,2
0.0,0.14294829336698855,0.0,6,1,0,2
0.0,0.0,0.0,7,1,0,2
0.0,0.0,0.0,8,1,0,2
0.0,0.0,0.0,9,1,0,2
0.0,0.0,0.0,10,1,0,2
0.0,0.0,0.0,11,1,0,2
0.0,0.0,0.0,12,1,0,2
0.0,0.0,0.0,13,1,0,2
0.0,0.0,0.0,14,1,0,2
0.0,0.0,0.0,15,1,0,2
0.0,0.0,0.0,16,1,0,2
0.0,0.0,0.0,17,1,0,2
0.0,0.0,0.0,18,1,0,2
0.0,0.0,0.0,19,1,0,2
494.58617297500683,0.014694069719484592,0.011809547955381994,0,1,0,3
268.1742383820087,0.014708312710164055,0.01460183023113521,1,1,0,3
150.81850356686837,0.006268251630488144,0.011013033136247206,2,1,0,3
66.97625842410382,0.023193631051807075,0.006289616273669384,3,1,0,3
47.915494207181595,0.0,0.0,4,1,0,3
31.73396961851338,0.0,0.0,5,1,0,3
35.27709511416944,0.0,0.0,6,1,0,3
0.0,0.008450018889485622,0.039726297841922574,7,1,0,3
0.0,0.07766080493144592,0.0,8,1,0,3
2.1687195087156588,0.0,0.05153599598033576,9,1,0,3
0.0,0.0,0.0,10,1,0,3
0.0,0.0,0.0,11,1,0,3
0.0,0.0,0.0,12,1,0,3
0.0,0.0,0.0,13,1,0,3
0.0,0.0,0.0,14,1,0,3
0.0,0.0,0.0,15,1,0,3
0.0,0.0,0.0,16,1,0,3
0.0,0.0,0.0,17,1,0,3
0.0,0.0,0.0,18,1,0,3
0.0,0.0,0.0,19,1,0,3
296.5558020301244,0.027925073256419256,0.017754934539578597,0,1,0,4
190.85340072198784,0.0,0.012780557293011714,1,1,0,4
139.4376197965351,0.0,0.010790940605126819,2,1,0,4
67.08415515005048,0.0,0.0,3,1,0,4
0.0,0.0,0.0,4,1,0,4
0.0,0.0,0.0,5,1,0,4
29.360440076098755,0.02574144475040855,0.009445135813709135,6,1,0,4
0.0,0.0,0.0,7,1,0,4
41.35918819255113,0.0,0.029759777544973946,8,1,0,4
0.0,0.03422621083192272,0.0,9,1,0,4
0.0,0.0,0.0,10,1,0,4
8.522550180281362,0.0,0.07508469452057383,11,1,0,4
0.0,0.0,0.2485873542614394,12,1,0,4
0.0,0.0,0.0,13,1,0,4
0.0,0.0,0.0,14,1,0,4
0.0,0.0,0.0,15,1,0,4
0.0,0.0,0.0,16,1,0,4
0.0,0.0,0.0,17,1,0,4
0.0,0.0,0.0,18,1,0,4
0.0,0.0,0.0,19,1,0,4
273.97730985684075,0.028088442184910148,0.0,0,1,0,5
58.85436979322489,0.01677586633352212,0.0,1,1,0,5
21.90080481647258,0.0,0.0,2,1,0,5
39.977671736267496,0.03264830174523879,0.017921529356061394,3,1,0,5
26.75790286764913,0.030491542940324034,0.04371222136942752,4,1,0,5
39.31387800743793,0.0,0.0,5,1,0,5
13.777633328435579,0.0,0.0,6,1,0,5
0.0,0.03582006697977272,0.033920346349682245,7,1,0,5
0.0,0.0,0.07630018793550662,8,1,0,5
0.0,0.0,0.08181332446488312,9,1,0,5
12.127110489088148,0.03690792583504299,0.0,10,1,0,5
4.571676867048992,0.22180088447911916,0.0,11,1,0,5
8.02281388975959,0.0,0.07211042892880398,12,1,0,5
4.095569323880927,0.0,0.0,13,1,0,5
0.41935076053032727,0.0,0.0,14,1,0,5
0.0,0.0,0.0,15,1,0,5
0.0,0.0,0.0,16,1,0,5
0.0,0.0,0.0,17,1,0,5
0.0,0.0,0.0,18,1,0,5
0.0,0.0,0.0,19,1,0,5
78.3441721158337,0.014622875626094975,0.0,0,1,0,6
0.0,0.0,0.03877344610400325,1,1,0,6
0.0,0.012571312919515472,0.0,2,1,0,6
46.20451781945654,0.0,0.0,3,1,0,6
0.0,0.03344279396931812,0.02302078121208264,4,1,0,6
0.0,0.057300833355789865,0.02220194364844644,5,1,0,6
29.82706128123284,0.0,0.0,6,1,0,6
0.0,0.04423858069966976,0.027413919045348904,7,1,0,6
12.748283147309685,0.042088291790520226,0.0,8,1,0,6
12.347293905624719,0.0,0.0,9,1,0,6
0.0,0.06825394155406869,0.0,10,1,0,6
7.218907000157578,0.1323218640954949,0.0,11,1,0,6
0.0,0.0,0.11950490171329543,12,1,0,6
9.692063349780831,0.0,0.0,13,1,0,6
0.0,0.0,0.0,14,1,0,6
1.628800045408749,0.0,0.0,15,1,0,6
0.0,0.0,0.0,16,1,0,6
0.0,0.0,0.0,17,1,0,6
0.0,0.0,0.0,18,1,0,6
0.0,0.0,0.0,19,1,0,6
0.0,0.0,0.06353907224728474,0,1,0,7
65.98749975803263,0.04427649133763843,0.08783838621748455,1,1,0,7
29.672805722135294,0.07934129026906453,0.07927701272306205,2,1,0,7
39.701625817909644,0.0,0.02364030010926139,3,1,0,7
10.924921074154136,0.0,0.036175666339072966,4,1,0,7
17.596575820541474,0.02226421206479839,0.05590631278055525,5,1,0,7
0.0,0.0,0.0,6,1,0,7
26.410282546235564,0.0,0.0,7,1,0,7
0.0,0.0,0.0,8,1,0,7
27.97552073846912,0.0,0.022476814951737194,9,1,0,7
0.0,0.24528172095775555,0.0,10,1,0,7
5.5865522211846566,0.14479977849881634,0.09291307710714343,11,1,0,7
0.0,0.2725295505657003,0.11491195668882102,12,1,0,7
8.522323189830221,0.0,0.0,13,1,0,7
0.0,0.0,0.0,14,1,0,7
0.0,0.0,0.0,15,1,0,7
0.0,0.0,0.0,16,1,0,7
0.0,0.0,0.0,17,1,0,7
0.0,0.0,0.0,18,1,0,7
0.0,0.0,0.0,19,1,0,7
74.44992916242045,0.0,0.030207827595592724,0,1,0,8
92.07022432004082,0.13100033537379088,0.18716967145120625,1,1,0,8
34.77580445948123,0.032140651646150604,0.12809359318170865,2,1,0,8
0.0,0.0,0.06430868916081484,3,1,0,8
16.067097780632647,0.0,0.0,4,1,0,8
24.265279306377295,0.07317759419997358,0.0,5,1,0,8
0.0,0.0,0.0,6,1,0,8
10.009183049884527,0.0945226260992477,0.13188462761916112,7,1,0,8
18.94483646193012,0.0,0.07244025831737659,8,1,0,8
17.400572774263534,0.0,0.0,9,1,0,8
8.896737006282475,0.0,0.164070367936885,10,1,0,8
9.781486321020042,0.24358893634487438,0.1402194726532793,11,1,0,8
0.0,0.0,0.07672508436700846,12,1,0,8
0.0,0.21534618665688043,0.23755018375290718,13,1,0,8
0.0,0.0,0.18086965150369452,14,1,0,8
2.6464106245673014,0.0,0.0,15,1,0,8
0.0,0.0,0.0,16,1,0,8
0.0,0.0,0.0,17,1,0,8
0.0,0.0,0.0,18,1,0,8
0.0,0.0,0.0,19,1,0,8
0.0,0.07944530732846083,0.0,0,1,0,9
30.961098508043563,0.08232503640145067,0.13075861048009058,1,1,0,9
63.13073653726858,0.03161320887716627,0.1664359131033354,2,1,0,9
0.0,0.051948044060672056,0.0820238717140348,3,1,0,9
26.893897986059702,0.159617066738576,0.12396266948775767,4,1,0,9
0.0,0.0,0.01331221991198811,5,1,0,9
0.0,0.0,0.0748149099744922,6,1,0,9
0.0,0.09508406523045167,0.05364146760617335,7,1,0,9
0.0,0.0,0.0,8,1,0,9
0.0,0.16564691848866817,0.01155705108966708,9,1,0,9
7.159514811777446,0.0,0.1456087320097025,10,1,0,9
7.511748946118149,0.07049027061700157,0.0,11,1,0,9
5.995168697501425,0.0,0.2940765536235256,12,1,0,9
0.0,0.25707239180064934,0.14811934659254225,13,1,0,9
0.0,0.0,0.0,14,1,0,9
0.0,0.0,0.0,15,1,0,9
0.0,0.0,0.0,16,1,0,9
0.0,0.0,0.0,17,1,0,9
0.0,0.0,0.0,18,1,0,9
0.0,0.0,0.0,19,1,0,9
21.877490752986198,0.07316725876963014,0.0,0,1,0,10
23.071547278742354,0.14739502768195376,0.14329130292867295,1,1,0,10
21.907888509729904,0.0,0.0,2,1,0,10
